date,rho,converged,n_iters
2019-10-02,0.7347665429115295,True,32
2019-10-03,0.7514222264289856,True,32
2019-10-04,0.7019299268722534,True,28
2019-10-07,0.692663848400116,True,23
2019-10-08,0.7719718813896179,True,32
2019-10-09,0.7650988101959229,True,32
2019-10-10,0.8084301948547363,True,39
2019-10-11,0.8131272792816162,True,38
2019-10-14,0.7502771019935608,True,32
2019-10-15,0.6745167970657349,True,24
2019-10-16,0.7001814246177673,True,28
2019-10-17,0.7637431621551514,True,32
2019-10-18,0.7905519008636475,True,29
2019-10-21,0.7510493397712708,True,30
2019-10-22,0.7622625231742859,True,25
2019-10-23,0.7289698719978333,True,28
2019-10-24,0.7496022582054138,True,29
2019-10-25,0.6802493929862976,True,22
2019-10-28,0.6511027812957764,True,21
2019-10-29,0.6757867932319641,True,23
2019-10-30,0.7261548638343811,True,26
2019-10-31,0.7269049286842346,True,25
2019-11-01,0.7636063694953918,True,28
2019-11-04,0.7520825266838074,True,28
2019-11-05,0.737600564956665,True,26
2019-11-06,0.8051698803901672,True,36
2019-11-07,0.7368156313896179,True,27
2019-11-08,0.7162432670593262,True,24
2019-11-11,0.7299832701683044,True,25
2019-11-12,0.7298251390457153,True,27
2019-11-13,0.7537457942962646,True,27
2019-11-14,0.7525666356086731,True,29
2019-11-15,0.7241782546043396,True,27
2019-11-18,0.7200493812561035,True,26
2019-11-19,0.7818250060081482,True,33
2019-11-20,0.8086323738098145,True,36
2019-11-21,0.8167877197265625,True,27
2019-11-22,0.8172540664672852,True,38
2019-11-25,0.8356851935386658,True,43
2019-11-26,0.8454781770706177,True,42
2019-11-27,0.8069446086883545,True,35
2019-11-29,0.8274713158607483,True,42
2019-12-02,0.817278265953064,True,31
2019-12-03,0.7552967667579651,True,36
2019-12-04,0.7626628875732422,True,36
2019-12-05,0.7963838577270508,True,34
2019-12-06,0.7829464077949524,True,39
2019-12-09,0.7786752581596375,True,36
2019-12-10,0.7569029331207275,True,33
2019-12-11,0.7125101089477539,True,28
2019-12-12,0.7697451114654541,True,27
2019-12-13,0.7183529138565063,True,25
2019-12-16,0.7174108028411865,True,24
2019-12-17,0.6951134204864502,True,25
2019-12-18,0.6627220511436462,True,23
2019-12-19,0.6612168550491333,True,24
